album,data,musica,letra
#Cookie Jar,2018,Aitai-tai,LETRA INDISPONÍVEL
#Cookie Jar,2018,Cause It's You,ERRO AO ACESSAR A PÁGINA
#Cookie Jar,2018,Dumb Dumb (Japanese Version),"Dumb, dumb, dumb, dumb, dumb, dumb
Dumb, dumb, dumb, dumb, dumb, dumb
Dumb, dumb, dumb, dumb, dumb, dumb
Dumb, dumb, dumb, dumb, dumb, dumb
Dumb, dumb, dumb, dumb, dumb, dumb
Dumb, dumb, dumb, dumb, dumb, dumb
Dumb, dumb, dumb, dumb, dumb, dumb
Dumb, dumb, dumb, dumb, dumb, dumb
I worry about you all day long
I don't know what to do with you, oh
Baby, baby, baby, baby, baby, you
Play me, play me, play me, play me, play me
G-G-G, those eyes make me dizzy and confused
Scattering my rational senses, oh
Baby, baby, baby, baby, baby, you
Crazy, crazy, crazy, crazy, crazy (crazy, yeah!)
Like a mannequin doll
Everything is awkward from start to finish
Just do it as usual.
And a foolish dance that starts just when I see you
Eyes, nose, mouth, facial expressions
Arms and legs walking
You don't listen to me
Dumb, dumb, dumb, dumb, dumb, dumb, dumb, dumb
Even the heart trembles
I feel like running wild
It doesn't work out the way I want it to.
Dumb, dumb, dumb, dumb, dumb, dumb, dumb, dumb
Dumb, dumb, dumb
Dumb, dumb, dumb, dumb, dumb, dumb
Dumb, dumb, dumb, dumb
Dumb, dumb, dumb, dumb, dumb, dumb, dumb, dumb, dumb
Dumb, dumb, dumb
Dumb, dumb, dumb, dumb, dumb, dumb
Dumb, dumb, dumb, dumb
Dumb, dumb, dumb, dumb, dumb, dumb, dumb, dumb, dumb
I dreamed of a romantic movie
Your love always makes my hands sweat, oh
Baby, baby, baby, baby, baby
You make me crazy, crazy, crazy, crazy, hey!
Like a mannequin doll
Everything from one to ten is awkward (ha, ha, ha)
Just do it as usual.
And the stupid dance that starts just when I see you, no
Dumb, dumb, dumb, dumb, dumb, dumb
Dumb, dumb, dumb, dumb, dumb, dumb (ooh-ooh)
Dumb, dumb, dumb, dumb, dumb, dumb
Dumb, dumb, dumb, dumb, dumb, dumb (na-ah, ah, ah, ah)
Dumb, dumb, dumb, dumb, dumb, dumb
Dumb, dumb, dumb, dumb, dumb, dumb
Dumb, dumb, dumb, dumb, dumb, dumb
Dumb, dumb, dumb, dumb, dumb, dumb
You need to Beat It, that boy Michael Jackson Bad
I'm not your Billie Jean, don't you Leave Me Alone
But an ambiguous response, I want Black Or White
I can’t give up, my Man In The Mirror
Why You Wanna Trip on Me? you are so mischievous
Boy, you make me Scream, why are you doing this to me?
Well, your love really Never Felt So Good
It's probably so thrilling, watching the Thriller
I guess I can't get away from you
Even if I hate you, I don’t hate you
I want to be like that sister
Why do you keep calling me cute? No
Like a little brother robot
Everything from one to ten is awkward (ha, ha, ha)
What should I do? I guess it's broken (I guess it's broken)
I even forgot how to breathe
Eyes, nose, mouth, facial expressions (oh no)
Arms and legs (walking)
You don't listen to me
Dumb, dumb, dumb, dumb, dumb, dumb, dumb, dumb
Even the heart trembles
I feel like running wild
It doesn't work out the way I want it to.
Dumb, dumb, dumb, dumb, dumb, dumb, dumb, dumb (dumb, dumb, dumb, oh)
Dumb, dumb, dumb, dumb, dumb (baby)
Dumb, dumb, dumb, dumb
Dumb, dumb, dumb, dumb, dumb, dumb (dumb)
Dumb, dumb, dumb, dumb, dumb, dumb
Dumb, dumb, dumb, dumb, dumb, dumb
Dumb, dumb, dumb, dumb, dumb, dumb
Dumb, dumb, dumb, dumb, dumb, dumb (I must be)
Dumb, dumb, dumb, dumb, dumb, dumb
Dumb, dumb, dumb, dumb, dumb, dumb (oh, oh, oh, oh, oh)"
#Cookie Jar,2018,Russian Roulette (Japanese Version),ERRO AO ACESSAR A PÁGINA
#Cookie Jar,2018,Red Flavor (Japanese Version),"I'm curious about the red flavor, honey
Biting into the melting strawberry flavor
Look for the corner candy shop, baby
What I like the most is the taste of summer
I want to doze off under the palm tree shade
The hot summer night wind blows
Nineteen, easily falling in love
We match quite well and look cool
Okay, I fell for you at first sight
I keep thinking about you
I want to go my way
I'm curious about the red flavor, honey
Biting into the melting strawberry flavor
Look for the corner candy shop, baby
What I like the most is the taste of summer, yeah
Open the seven doors of ignorance
Your world is thrilling and cool
The color of your love is redder than the sun
I want to have it, I want to do it my way
Look at me, what are you thinking?
What can we do today?
Imagine as I please
I'm curious about the red flavor, honey (curious, honey, yeah)
Biting into the melting strawberry flavor (melting strawberry flavor)
Look for the corner candy shop, baby (yeah-eh-eh)
What I like the most is the taste of summer
Peach juice, sweet and sour mix mood
Brewing a cocktail I want to give you (red)
Ears ringing, nose tingling
Imagining more than that, feeling up and bang (red)
Bet you wanna, bet you wanna dance like this
Let's shout out, honestly, I like it
Nervous, cute with sweat dripping
Falling in love, burning, we're red, red, ah
Do you have to understand without me saying it?
My heart is growing bigger
Like spilled ice cream
I might melt like this
So tell me (yes, yes, tell me)
So tell me (yes, yes, tell me)
With your color
Dye me more intensely and vividly
I'm curious about the red flavor, honey (honey)
Biting into the melting strawberry flavor (strawberry flavor)
Look for the corner candy shop, baby
What I like the most is the taste of summer (what I like the most is the taste of summer)
What I like the most is you in the summer"
The Perfect Red Velvet - The 2nd Album Repackage,2018,Bad Boy,"Who dat, who dat, who dat boy
Caught in the eyes of many people
That indifferent expression, I like that
It stimulates my curiosity
Oh chic style is a bonus
The clothes you wear seem like you care, but not really
(Not really)
That indifferent tone, I like that
Even if you turn away, I'm drawn to you
Different, arrogant, makes me smile (right)
You know I'm hot these days, ah, ah
Feel the eyes looking at me
Follow me as if possessed
Everyone cheers, you'll soon too, ooh, ooh (oh-eh-oh-eh-oh)
Even if you pretend not to, you're ooh, ooh (oh-eh-oh-eh-oh)
Shall we make a bet?
Don't come too easily
It's not fun there, ooh, ooh (oh-eh-oh-eh-oh)
Should I push and pull, ooh, ooh (oh-eh-oh-eh-oh)
I'll start, bad boy down
Whoa-oh-oh whoa-oh-oh
From now on, bad boy down
Whoa-oh-oh whoa-oh whoa-ooh oh
Come here for a moment, I have something to tell you
Come closer, bow your head and lower your height
Don't worry about anything else
Focus on my voice
The situation is changing a bit
I'm curious about the one wandering around
You'll find out too (What?) You'll know (Tell me)
It's already too late (That's right)
That's right, I'm quite confident (right)
I don't play to lose, ha ah ah
I've already crossed halfway
Follow me as if possessed (Follow me)
Everyone cheers (Everyone cheers)
You'll soon too, ooh, ooh (oh-eh-oh-eh-oh)
Even if you pretend not to, you're ooh, ooh (oh-eh-oh-eh-oh)
Shall we make a bet?
Don't come too easily
It's not fun there, ooh, ooh (oh-eh-oh-eh-oh)
Should I push and pull, ooh, ooh (oh-eh-oh-eh-oh)
I'll start, bad boy down
Your mind must be confused, you can't even imagine
Even if you try to break free, there's no room for escape
The answer is already set, naturally you follow
(You follow)
I chose you
I already chose you
Follow me as if possessed
Everyone cheers, I said ooh, ooh (oh-eh-oh-eh-oh)
The outcome is always the same, ooh, ooh (ooh) (oh-eh-oh-eh-oh)
See, I won again
Don't come too easily (Don't come too easily)
It's not fun anymore, now you're ooh, ooh (oh-eh-oh-eh-oh)
You can't escape, ooh, ooh (oh-eh-oh-eh-oh)
It's not easy for me, bad boy down"
The Perfect Red Velvet - The 2nd Album Repackage,2018,All Right,ERRO AO ACESSAR A PÁGINA
The Perfect Red Velvet - The 2nd Album Repackage,2018,Peek-A-Boo (피카부),"Uhm, yeah (yeah)
Oh, gosh, it's a mess (oh, gosh)
Yes, I'm a bit moody
I easily fall in love again
(Yeah, yeah, yeah, yeah)
I like new things, they sparkle
Everyone's like that, right?
Peek-a-boo
Because love only happens when you're excited (la-la-la-la-la)
All my friends shout, you're really a problem
I'm fine, fine, fine, fine, fine, fine
Peek-peek-a-peek-a-boo
Peek-peek-a-peek-a-boo
I'm a fox with a lot of energy
Peek-peek-a-peek-a-boo
I said 1, 2, 3, play the game again
Let's press the button, as fast as Kung Fu
Even if my heart changes in the middle, don't be surprised
Are you not interested? Then excuse me
Let's call, let's go out all night together
Restart a game, rush in, roll and blanka!
Tonight too (let's go)
The playground is crowded
There's no time to get bored
(Yeah, yeah, yeah)
It's spinning around (oh) everyone's the same
Oh, the eye contact we finally made
Peek-a-boo
Is it love because it's new? (la-la-la-la-la)
All my friends shout, you're really a problem
I'm fine, fine, fine, fine, fine, fine
(Ma boo-boo-boo, peek-a-boo-boo-boo-boo)
Peek-peek-a-peek-a-boo
Peek-peek-a-peek-a-boo
Peek-peek-a-peek-a-boo
You're chosen as the seeker
It'll be fun, I'll cover you (peek-peek-a-peek-a-boo)
The moon will be caught in the jungle gym
We'll play until the time comes (peek-peek-a-peek-a-boo)
Peek-a-boo
It's strange, hey, you're different
Stopping this game, I get to see you again
I'm not scared, I just felt
That a new story will unfold
(Yeah, yeah, yeah, yeah, yeah, yeah)
Peek-peek-a-peek-a-boo (yeah, yeah, yeah, yeah)
Peek-peek-a-peek-a-boo (la-la-la-la-la)
I'm a fox with a lot of energy (la-la, peek-a-boo)
Peek-peek-a-peek-a-boo (na-na-na)
You're chosen as the seeker
It'll be fun, I'll cover you (peek-peek-a-peek-a-boo)
The moon will be caught in the jungle gym
We'll play until the time comes (peek-peek-a-peek-a-boo)
You're chosen as the seeker
It'll be fun, I like you
(Peek-peek-a-peek-a-boo)
The moon will be caught in the jungle gym
It's time, but let's play more! (yeah, yeah)
(Peek-peek-a-peek-a-boo)
Peek-a-boo
Peek-a-boo
Peek-a-boo"
The Perfect Red Velvet - The 2nd Album Repackage,2018,Look (봐),"Oh, ah, oh, oh, ah
Oh, ah, oh, oh, ah, ooh, ooh
Oh, ah, oh, oh, ah
Oh, ah, oh, oh, ah, ooh, ooh
A little higher up the endless stairs
(Stairs yeah)
After reaching the sky, follow the feeling
(Follow yeah, yeah)
If you look inside your heart
A world that wasn't visible (A world that wasn't visible woo)
Like turning on a light
Shining that light resembling your charm (Shining)
Uhm, with a warm marshmallow
This light so bright
In such beautiful colors, ah
I can't help but exclaim, woo ah
Right now, right now, right now
In this very moment (oh, yeah)
Here, there, everywhere, with light
Shine on me, look look look look look
It's not dangerous (oh) Trust your eyes (oh)
No need for a worried face
It's not necessary
Do you want to walk above the wide sky?
Tell me your true story
It feels like the light is on, up high
Brightly shining on me
Uhm, with a warm marshmallow
This light so bright
In such beautiful colors, ah
I can't help but exclaim, woo ah
Right now, right now, right now
In this very moment (oh, yeah)
Here, there, everywhere, with light
Shine on me, look look look look look
Embrace me like the rising sun
Hold me throughout the day
Even when the clouds cover me
I hope you'll find me through them, wish wish
(Woo, ah) Right now, right now, right now
In this very moment (oh, yeah)
Here, there, everywhere, with light
Shine on me, look look look look look"
The Perfect Red Velvet - The 2nd Album Repackage,2018,I Just,"It’s time to stop crying
The sound of the sun rising at the end of darkness
In the corner of my room where the night still lingers, yeah
A small, broken piece by piece
A small bag covered in my dusty fingerprints
Huff huff, tightly nursing old wounds
Finally unlocking that heart with the key I found
I wanna leave
What I need right now
Is just a pair of shoes to take me somewhere
Not hurting, not stopping
Not getting tired, so long, so long
Can we meet at the end of this road (whoa)
Did we lose our way wandering in the maze
The story that's not over yet
Left here empty as it is (oh, ah-y-ah)
Ah-y-ah, y-ah y-ah, y-ah-y
I just leave, I, I just leave, I
Ah-y-ah, y-ah y-ah, y-ah-y
I just leave, I, I just
When I close my eyes, slow, your voice again
Your breath, your smile all come back to me
Flowing on my lips, your name again
Filling me up, like I'm about to burst, running with all my might (yeah, yeah, yeah)
Ah-y-ah, y-ah y-ah, y-ah-y
I just leave, I, I just leave, I (I don’t have anybody)
Ah-y-ah, y-ah y-ah, y-ah-y
I just leave, I, I just (ah, oh, yeah)
Ah-y-ah, y-ah y-ah, y-ah-y
I just leave, I, I just leave, I (yeah, I leave it all behind)
Ah-y-ah, y-ah y-ah, y-ah-y (want you)
I just leave, I, I just (I leave it all behind)
The story that's not over yet
Left here empty as it is"
The Perfect Red Velvet - The 2nd Album Repackage,2018,Kingdom Come,LETRA INDISPONÍVEL
The Perfect Red Velvet - The 2nd Album Repackage,2018,Time To Love,"Dreaming earnestly every day, walking together in the warm eyes
The things that seemed so distant, you are standing next to me
The cold wind blows and your touch that tidies up the faraway
It feels strange and cold, you seem a bit shaky today
I think I know, two people in love
Should we start? The long-awaited time to love
Facing each other, holding back (I want to be angry) but I can't find the courage
After walking for a while, suddenly my palm is sweating
(It surprises my heart too)
Like a twinkling light, I shine in your eyes
I think I know, two people in love
Should we start? The long-awaited time to love
This doesn't make sense (makes me excited every time)
When you hold my hand (my face turns red, why)
Now my wish (like a dreamy distance)
Is about to come true (together with you)
If I close my eyes, will I come alive?
Not even a second is regretful, stay with me like this
The white snow falls (feels like a promise)
You come down in my heart (wrapped up full of you)
Oh, embraced in your arms, on this warm winter night
Oh baby, I think I know (now I know your heart)
Two people in love (dreaming the same dream, baby)
It all feels like a dream, the beginning we waited for (like a gift)
Now it's our time to love"
The Perfect Red Velvet - The 2nd Album Repackage,2018,My Second Date (두 번째 데이트),ERRO AO ACESSAR A PÁGINA
The Perfect Red Velvet - The 2nd Album Repackage,2018,Attaboy,LETRA INDISPONÍVEL
The Perfect Red Velvet - The 2nd Album Repackage,2018,Perfect 10,LETRA INDISPONÍVEL
The Perfect Red Velvet - The 2nd Album Repackage,2018,About Love,LETRA INDISPONÍVEL
The Perfect Red Velvet - The 2nd Album Repackage,2018,Moonlight Melody (달빛 소리),"That night, unusually bright
I was so excited
Afraid my feelings might be exposed
That day I walked backwards
Suddenly, from somewhere
A bell ringing in my ears
Like moonlight shining on us
Quietly watching, what did you want to say?
The us from that time, unheard of
Unforgettable moonlight melody
Sometimes, no, actually often, thinking of you at night
Afraid my feelings might be heard
I close the window for no reason
Suddenly, I remember, used to laugh alone
A bell ringing in my ears
Like moonlight shining on us
Quietly watching, what did you want to say?
The us from that time, unheard of
Unforgettable moonlight melody
Do you remember? Singing for us
Blessing us
Among many stars, alone
Unusually big and bright
Every day, you're silently there
Even if I listen closely
To my precious, unheard
Unforgettable moonlight melody"
Perfect Velvet - The 2nd Album,2017,Peek-A-Boo,"Uhm, yeah (yeah)
Oh, gosh, it's a mess (oh, gosh)
Yes, I'm a bit moody
I easily fall in love again
(Yeah, yeah, yeah, yeah)
I like new things, they sparkle
Everyone's like that, right?
Peek-a-boo
Because love only happens when you're excited (la-la-la-la-la)
All my friends shout, you're really a problem
I'm fine, fine, fine, fine, fine, fine
Peek-peek-a-peek-a-boo
Peek-peek-a-peek-a-boo
I'm a fox with a lot of energy
Peek-peek-a-peek-a-boo
I said 1, 2, 3, play the game again
Let's press the button, as fast as Kung Fu
Even if my heart changes in the middle, don't be surprised
Are you not interested? Then excuse me
Let's call, let's go out all night together
Restart a game, rush in, roll and blanka!
Tonight too (let's go)
The playground is crowded
There's no time to get bored
(Yeah, yeah, yeah)
It's spinning around (oh) everyone's the same
Oh, the eye contact we finally made
Peek-a-boo
Is it love because it's new? (la-la-la-la-la)
All my friends shout, you're really a problem
I'm fine, fine, fine, fine, fine, fine
(Ma boo-boo-boo, peek-a-boo-boo-boo-boo)
Peek-peek-a-peek-a-boo
Peek-peek-a-peek-a-boo
Peek-peek-a-peek-a-boo
You're chosen as the seeker
It'll be fun, I'll cover you (peek-peek-a-peek-a-boo)
The moon will be caught in the jungle gym
We'll play until the time comes (peek-peek-a-peek-a-boo)
Peek-a-boo
It's strange, hey, you're different
Stopping this game, I get to see you again
I'm not scared, I just felt
That a new story will unfold
(Yeah, yeah, yeah, yeah, yeah, yeah)
Peek-peek-a-peek-a-boo (yeah, yeah, yeah, yeah)
Peek-peek-a-peek-a-boo (la-la-la-la-la)
I'm a fox with a lot of energy (la-la, peek-a-boo)
Peek-peek-a-peek-a-boo (na-na-na)
You're chosen as the seeker
It'll be fun, I'll cover you (peek-peek-a-peek-a-boo)
The moon will be caught in the jungle gym
We'll play until the time comes (peek-peek-a-peek-a-boo)
You're chosen as the seeker
It'll be fun, I like you
(Peek-peek-a-peek-a-boo)
The moon will be caught in the jungle gym
It's time, but let's play more! (yeah, yeah)
(Peek-peek-a-peek-a-boo)
Peek-a-boo
Peek-a-boo
Peek-a-boo"
Perfect Velvet - The 2nd Album,2017,Look,"Oh, ah, oh, oh, ah
Oh, ah, oh, oh, ah, ooh, ooh
Oh, ah, oh, oh, ah
Oh, ah, oh, oh, ah, ooh, ooh
A little higher up the endless stairs
(Stairs yeah)
After reaching the sky, follow the feeling
(Follow yeah, yeah)
If you look inside your heart
A world that wasn't visible (A world that wasn't visible woo)
Like turning on a light
Shining that light resembling your charm (Shining)
Uhm, with a warm marshmallow
This light so bright
In such beautiful colors, ah
I can't help but exclaim, woo ah
Right now, right now, right now
In this very moment (oh, yeah)
Here, there, everywhere, with light
Shine on me, look look look look look
It's not dangerous (oh) Trust your eyes (oh)
No need for a worried face
It's not necessary
Do you want to walk above the wide sky?
Tell me your true story
It feels like the light is on, up high
Brightly shining on me
Uhm, with a warm marshmallow
This light so bright
In such beautiful colors, ah
I can't help but exclaim, woo ah
Right now, right now, right now
In this very moment (oh, yeah)
Here, there, everywhere, with light
Shine on me, look look look look look
Embrace me like the rising sun
Hold me throughout the day
Even when the clouds cover me
I hope you'll find me through them, wish wish
(Woo, ah) Right now, right now, right now
In this very moment (oh, yeah)
Here, there, everywhere, with light
Shine on me, look look look look look"
Perfect Velvet - The 2nd Album,2017,I Just,"It’s time to stop crying
The sound of the sun rising at the end of darkness
In the corner of my room where the night still lingers, yeah
A small, broken piece by piece
A small bag covered in my dusty fingerprints
Huff huff, tightly nursing old wounds
Finally unlocking that heart with the key I found
I wanna leave
What I need right now
Is just a pair of shoes to take me somewhere
Not hurting, not stopping
Not getting tired, so long, so long
Can we meet at the end of this road (whoa)
Did we lose our way wandering in the maze
The story that's not over yet
Left here empty as it is (oh, ah-y-ah)
Ah-y-ah, y-ah y-ah, y-ah-y
I just leave, I, I just leave, I
Ah-y-ah, y-ah y-ah, y-ah-y
I just leave, I, I just
When I close my eyes, slow, your voice again
Your breath, your smile all come back to me
Flowing on my lips, your name again
Filling me up, like I'm about to burst, running with all my might (yeah, yeah, yeah)
Ah-y-ah, y-ah y-ah, y-ah-y
I just leave, I, I just leave, I (I don’t have anybody)
Ah-y-ah, y-ah y-ah, y-ah-y
I just leave, I, I just (ah, oh, yeah)
Ah-y-ah, y-ah y-ah, y-ah-y
I just leave, I, I just leave, I (yeah, I leave it all behind)
Ah-y-ah, y-ah y-ah, y-ah-y (want you)
I just leave, I, I just (I leave it all behind)
The story that's not over yet
Left here empty as it is"
Perfect Velvet - The 2nd Album,2017,Kingdom Come,LETRA INDISPONÍVEL
Perfect Velvet - The 2nd Album,2017,My Second Date,ERRO AO ACESSAR A PÁGINA
Perfect Velvet - The 2nd Album,2017,Attaboy,LETRA INDISPONÍVEL
Perfect Velvet - The 2nd Album,2017,Perfect 10,LETRA INDISPONÍVEL
Perfect Velvet - The 2nd Album,2017,About Love,LETRA INDISPONÍVEL
Perfect Velvet - The 2nd Album,2017,Moonlight Melody,"That night, unusually bright
I was so excited
Afraid my feelings might be exposed
That day I walked backwards
Suddenly, from somewhere
A bell ringing in my ears
Like moonlight shining on us
Quietly watching, what did you want to say?
The us from that time, unheard of
Unforgettable moonlight melody
Sometimes, no, actually often, thinking of you at night
Afraid my feelings might be heard
I close the window for no reason
Suddenly, I remember, used to laugh alone
A bell ringing in my ears
Like moonlight shining on us
Quietly watching, what did you want to say?
The us from that time, unheard of
Unforgettable moonlight melody
Do you remember? Singing for us
Blessing us
Among many stars, alone
Unusually big and bright
Every day, you're silently there
Even if I listen closely
To my precious, unheard
Unforgettable moonlight melody"
Rebirth - SM STATION,2017,Rebirth,ERRO AO ACESSAR A PÁGINA
The Red Summer - Summer Mini Album,2017,Red Flavor,"I'm curious about the red flavor, honey
Biting into the melting strawberry flavor
Look for the corner candy shop, baby
What I like the most is the taste of summer
I want to doze off under the palm tree shade
The hot summer night wind blows
Nineteen, easily falling in love
We match quite well and look cool
Okay, I fell for you at first sight
I keep thinking about you
I want to go my way
I'm curious about the red flavor, honey
Biting into the melting strawberry flavor
Look for the corner candy shop, baby
What I like the most is the taste of summer, yeah
Open the seven doors of ignorance
Your world is thrilling and cool
The color of your love is redder than the sun
I want to have it, I want to do it my way
Look at me, what are you thinking?
What can we do today?
Imagine as I please
I'm curious about the red flavor, honey (curious, honey, yeah)
Biting into the melting strawberry flavor (melting strawberry flavor)
Look for the corner candy shop, baby (yeah-eh-eh)
What I like the most is the taste of summer
Peach juice, sweet and sour mix mood
Brewing a cocktail I want to give you (red)
Ears ringing, nose tingling
Imagining more than that, feeling up and bang (red)
Bet you wanna, bet you wanna dance like this
Let's shout out, honestly, I like it
Nervous, cute with sweat dripping
Falling in love, burning, we're red, red, ah
Do you have to understand without me saying it?
My heart is growing bigger
Like spilled ice cream
I might melt like this
So tell me (yes, yes, tell me)
So tell me (yes, yes, tell me)
With your color
Dye me more intensely and vividly
I'm curious about the red flavor, honey (honey)
Biting into the melting strawberry flavor (strawberry flavor)
Look for the corner candy shop, baby
What I like the most is the taste of summer (what I like the most is the taste of summer)
What I like the most is you in the summer"
The Red Summer - Summer Mini Album,2017,You Better Know,"The dark night fades, dawn brings the light
Waking you up
The world is bustling, getting ready for you
So dazzling
Standing alone in front of a big wall
Your eyes closed off by pain
The thrill of the beginning, that shining pull
Where is it now, I wonder?
When your heart was racing
And that precious dream calls you
Will you listen to
This song that wraps you up warm?
You better know
Follow the dazzling light, paint your day
You better know
There’s a world that’s been waiting for you
So are you ready or not?
Don’t miss this moment
Time is slipping away
Tick tock, tick tock
You better know
I’ll always be by your side
It’s normal to stumble like a clumsy kid
On this unfamiliar road (this unfamiliar road)
Like the wildflowers blooming slowly, take your time
You can rest (Ah, ah)
When your tired heart
Needs a breeze to soothe it
Will you listen to
This song that blows in sweetly?
You better know
Follow the dazzling light, paint your day
You better know
There’s a world that’s been waiting for you
So are you ready or not?
Don’t miss this moment
Time is slipping away
Tick tock, tick tock
You better know
I’ll always be by your side
You better know
You better know
So are you ready or not?
The time we’ve been waiting for
Is coming to you
(Tick tock, tick tock)
So are you ready or not?
Don’t stay in one place
Dream bigger dreams
Tick tock, tick tock
You better know (you better know)
Follow the dazzling light, paint your day
You better know
There’s a world that’s been waiting for you (you better know)
So are you ready or not? (Are you ready or not?)
Don’t miss this moment (don’t miss this moment)
Time is slipping away
Tick tock, tick tock (tick tock)
You better know
I’ll always be by your side (I’ll be there)
You better know
You better know
You better know
You better"
The Red Summer - Summer Mini Album,2017,Zoo,ERRO AO ACESSAR A PÁGINA
The Red Summer - Summer Mini Album,2017,Mojito,ERRO AO ACESSAR A PÁGINA
The Red Summer - Summer Mini Album,2017,Hear The Sea,LETRA INDISPONÍVEL
Would U - SM STATION,2017,Would U,ERRO AO ACESSAR A PÁGINA
Rookie - The 4th Mini Album,2017,Rookie,LETRA INDISPONÍVEL
Rookie - The 4th Mini Album,2017,Little Little,ERRO AO ACESSAR A PÁGINA
Rookie - The 4th Mini Album,2017,Happily Ever After,ERRO AO ACESSAR A PÁGINA
Rookie - The 4th Mini Album,2017,Talk To Me,"Me me me me me
Talk-talk to me
Talk-talk-talk to me
Me me me me me
Talk-talk to me
Talk-talk-talk to me
A warm scent with every breath
I can't believe in this new world
The pink warmth surrounding me
I'm amazed, I can't take my eyes off this fantastic illusion
Oh, boy, oh, boy, these moments
Oh, boy, oh, boy, I hope it's not a dream
Why do you only make me laugh in life?
Oh, I want to know more
Waiting, waiting, waiting, waiting impatiently
Baby
Dazzlingly come closer Talk to me, talk to me
Like a ray of sunshine softly softly
Na na na na na na
All the secrets in your eyes that I want to know
Gently come closer Talk to me, talk to me
Sweetly sweetly like dreaming together
Na na na na na na
All the stories of love hidden in your arms
Talk to me
Talk to me, yeah
Talk-talk to me
Talk-talk-talk to me
Talk to me
Boy, tell me everything
Me me me me me me
Oh, cautiously I take two steps and wonder where I am
Like a child, full of curiosity, I just keep looking at you
So I won't get lost in unfamiliar emotions
Will you slowly teach me one by one?
I don't want to miss even a single gentle light that touches my heart
Waiting, waiting, waiting, waiting excitement
Come on baby, now
Dazzlingly come closer talk to me, talk to me
Softly softly like a ray of sunshine
Na na na na na na
All the secrets in your eyes that I want to know
Gently come closer talk to me, talk to me
Sweetly sweetly like dreaming together
Na na na na na na
All the stories of love hidden in your arms
Talk to me
Talk to me, yeah
Talk-talk to me
Talk-talk-talk to me
Talk to me
Boy, tell me everything
Me me me me me me
Me me me me me
Talk-talk to me
Talk-talk-talk to me
Me me me me me
Talk-talk to me
Talk-talk-talk to me
(Hoo) Boy, you know that I'm here for you
Look into my eyes (oh)
They're shining only for you (ah)
Hurry and come closer Talk to me, talk to me
As close as the day you woke me up
Na na na na na na
All the secrets in your eyes that I want to know
Softly come closer talk to me, talk to me (talk to me)
Moistly moistly like transparent dew (oh)
Na na na na na na
All the stories of love hidden in your arms
Talk to me
Talk to me, yeah
Talk-talk to me
Talk-talk-talk to me (come on, boy)
Talk to me
Boy, tell me everything
Me me me me me me
Me me me me me
Talk-talk to me
Talk-talk-talk to me
Me me me me me
Talk-talk to me
Talk-talk-talk to me"
Rookie - The 4th Mini Album,2017,Body Talk,LETRA INDISPONÍVEL
Rookie - The 4th Mini Album,2017,Last Love,ERRO AO ACESSAR A PÁGINA
Russian Roulette - The 3rd Mini Album,2016,Russian Roulette,LETRA INDISPONÍVEL
Russian Roulette - The 3rd Mini Album,2016,Lucky Girl,ERRO AO ACESSAR A PÁGINA
Russian Roulette - The 3rd Mini Album,2016,Bad Dracula,ERRO AO ACESSAR A PÁGINA
Russian Roulette - The 3rd Mini Album,2016,Sunny Afternoon,ERRO AO ACESSAR A PÁGINA
Russian Roulette - The 3rd Mini Album,2016,Fool,"Feeling like everything will go well
Through eye contact, through conversation
Fitting well (yeah, this is no joke)
Like the night before a birthday
Excited feeling, love cells awakened
So I'm weird
Tossing and turning for no reason, can't sleep
Why am I so restless?
Why am I like this again
Alone, acting like a fool fool
Why am I taking steps again
Alone, dancing like a fool fool
Feeling excited as if riding a roller coaster alone
Getting lost in my own world
It must be a dream, holding my cheeks tightly
Hurts, fool
Feeling like something will go wrong
(No, that can't be)
Can't focus, can't control myself
Thinking of you
But it's weird again
Smiling at your call again
Seems like I've fallen too deep
Why am I like this again
Alone, acting like a fool fool
Why are my cheeks pink again
Completely foolish, fool fool
Feeling excited as if riding a roller coaster alone
Getting lost in my own world
It must be a dream, holding my cheeks tightly
Hurts, fool
Liking you, hesitating again
Repeating like a fool
Even if you mess with my heart, I still smile
Why am I like this again
Alone, acting like a fool fool
Why am I taking steps again
Alone, dancing like a fool fool
Feeling excited as if riding a roller coaster alone
Getting lost in my own world
It must be a dream, holding my cheeks tightly
Hurts, fool
But you also seem weird somehow
Keep seeing me, keep smiling
Just like me"
Russian Roulette - The 3rd Mini Album,2016,Some Love,ERRO AO ACESSAR A PÁGINA
Russian Roulette - The 3rd Mini Album,2016,My Dear,LETRA INDISPONÍVEL
The Velvet - The 2nd Mini Album,2016,One Of Those Nights,LETRA INDISPONÍVEL
